slope_angle_deg,bench_height_m,joint_friction_angle_deg,joint_cohesion_kpa,factor_of_safety,earthquake_magnitude,seismic_zone,earthquake_distance_km,clay_content_pct,moisture_content_pct,bearing_capacity_kpa,vibration_intensity_mm_s,blast_charge_weight_kg,environmental_humidity_pct,comprehensive_risk_score,rockfall_risk_level,high_risk_binary
57.62836335267863,14.485018567132068,8.151405594866134,37.00185117129465,2.5754155351864774,4.358256231940156,4,8.125684956052845,8.968732290367857,22.847076128359213,417.81721544870163,6.948707653806372,577.6553680017679,57.69823532995339,33.45574672793562,High,1
47.42821529367119,21.904971360878076,13.716676128998587,29.798103079830152,1.026367569214349,2.0065104966723077,3,144.4612471990153,22.627547369110736,23.686512281392826,432.86054337084244,1.0006605635288512,88.87899777079498,75.74381536612358,21.875614369563845,Low,0
32.72398002204835,6.382485148552915,16.883587725947045,22.258127475129903,0.8957560031017809,2.2290713497139008,3,76.46118293603868,57.72718373494975,24.944468820620695,628.7932838880515,13.543008928085612,65.65231070352537,63.37563429514477,21.27859826906061,Low,0
58.936159483408765,21.987037498873846,5.854999364233036,63.244906503200305,0.7193039339414469,2.6812430062380055,2,7.6661163472126175,43.09705174924222,25.609724239433504,305.67648638292565,5.84450430424619,174.0977257396718,78.52228533095587,41.9848404666329,High,1
37.47690480708252,22.024538941174868,17.641581905660203,31.816100840107616,1.5006308050003079,2.1067006139985396,4,151.09778529188384,47.74521406427072,8.865082055097139,724.8886594093985,3.0917121233208174,443.4395169684469,80.97487309238116,24.87604103816421,Medium,0
34.7291975444321,7.703438153607781,18.591446572511384,26.221389602223113,1.8902702128446038,3.141046486686811,4,164.96872615497566,21.94218954095809,11.776506343103666,186.98872682697203,3.5565910042941797,103.1376391427114,83.85102867143928,18.878671557934922,Low,0
49.59006451762368,8.470380756131672,29.038256411366472,9.217606630872133,2.562715301825026,8.5,3,99.18717105767236,14.075079731422905,14.926861452919843,678.4057518530437,22.29514129144414,288.54156371671957,65.2789724020752,24.316760026756345,Medium,0
29.170058401177265,6.709378298358257,5.148356783216652,53.8321259528827,2.623529554838476,2.4029394724756257,3,88.74070314045916,7.234044439376278,8.464411193114808,103.78761158981187,1.4603218640703617,204.1112344382218,80.14500599349432,22.375965830495538,Low,0
16.85648221633305,18.42854035537099,15.523245936910172,33.649887789109194,0.6864789078862104,2.8470680133205475,2,24.59953690478167,55.437878602892255,15.154212331321485,540.9753411166525,1.9004203523220304,568.303477499124,65.71361226574794,22.36836939609902,Low,0
44.593016725591006,10.909792396082693,13.628921278791005,15.8171532158292,1.7615884164239441,3.043635268955291,2,17.35461637307919,34.852947490171005,10.54734365374792,172.26627227233212,1.4458544661726518,13.608709167374009,76.37336036922912,28.532830891002195,Medium,0
21.538380915414457,17.4923903697139,6.524373904162797,48.04463363991301,1.7963570261351431,6.038178431472493,5,12.047386892373476,7.657254539130758,34.09112515098752,244.03140681916238,3.2733990944460496,21.1932869839563,58.40170897424396,42.19829987897942,High,1
19.56558212284709,11.094523866412302,5.577156448328928,14.930678452911055,1.3262811751526422,2.093147336877109,2,4.854800964251948,46.40220525632331,28.982342768052312,470.13950118572313,0.1411890315589738,235.26559537942896,86.10279687127598,33.93498193546347,High,1
25.843418304887294,11.717428229882405,29.759310335243818,60.021343832970324,1.0393160993841228,4.498488180494878,4,81.60139787191102,13.323303863888333,29.483531245940476,609.4925743100555,1.3342560394866883,310.00481949879355,83.25439933658222,18.012900337208862,Low,0
49.79888892265297,21.96312285220783,12.227519339175217,40.431398563775744,1.0686008953225197,3.433245856006517,5,36.58305951857327,54.9931689344722,15.086289298307877,418.9475761914738,11.026327672612078,159.37950844829138,65.00760289790213,38.37462716903246,High,1
51.73044768327547,20.601395985218417,8.965416559869118,27.144061177019815,2.704514883327062,2.0030158465892067,3,1.1444968595728118,39.9896100304698,9.725402609402211,133.94062841347375,7.4887993928300185,1101.8982752903314,68.87343243633526,45.480341335656526,High,1
28.988172191722207,22.26886136734289,9.332743639548202,42.3064163996919,2.893047101319137,3.759228040792779,3,85.338284545701,25.35700327572024,30.385132019992472,505.27998845525417,1.388616667025319,330.302371244085,43.55915202823241,24.43413990803796,Medium,0
16.83126475561628,15.691519323501854,35.553655407990924,23.029997168973082,2.101042544328104,6.864895074878503,5,10.087322463508489,57.09833519340871,23.358827944263084,268.6901531795028,4.209132458380789,0.6435823646037321,47.601734902435524,37.57322102918541,High,1
40.79208802728833,10.9809268506222,21.659407453795712,34.04249002441659,1.9744952636694126,3.5388430583500354,4,11.226859442704873,46.6232039130509,33.35095994822623,725.0475142489925,5.544574431142483,0.685798898649841,53.65372939373833,29.16037833094815,Medium,0
55.02497877768755,7.101004554304529,11.368532304451998,2.86034994506561,1.8465627558376578,2.2154759570285907,2,46.25912447644714,58.97296738668365,16.097731966822515,274.5938440181154,4.221099753542117,1.8554388591100563,41.92693644314972,36.92144680693841,High,1
40.25633831299329,14.960900630172874,14.0874048467558,2.0385931750406607,1.219751124457698,2.072493216073517,4,5.646368986812382,50.317514159976994,13.014012306916444,582.637852366381,1.0823734862506562,271.4539369428221,47.2422243014385,33.980006824338915,High,1
29.569901066937128,15.366560824115862,35.17734667945549,27.25852354068828,1.2722921573784125,2.591502641774686,4,4.81489439575231,50.97492130730408,15.640918348119747,166.13641802537092,0.9578021203644569,2.6488533932627614,73.31395047346632,27.851802920358942,Medium,0
45.43425615435966,16.11918625842815,9.046035681370451,3.4920270617256888,0.8032065700063171,5.5968360894994635,3,38.90581962852247,57.014822020336496,21.20402711836617,633.9674911816669,0.486318167849288,8.745132709203363,46.66541151862754,39.34573645964822,High,1
31.083608369547342,11.369240424057862,20.444398607432564,27.809037427983835,1.273856416416978,2.3457988006169908,2,52.44996274527374,5.154219280030976,15.27449199020864,125.56984264411223,0.818747558549145,342.7942644376985,80.55141022737396,17.025651626622047,Low,0
46.46246653030808,6.235873197005672,28.344244922327338,57.9938905221704,2.141068582374272,2.387481963001516,2,25.629953417734587,42.5779413735255,30.452067496834204,627.2506929088603,27.798145292307364,243.01587122701017,80.43406051385531,24.3432272261305,Medium,0
22.996606392452208,13.934730727539547,14.124628472921856,11.163876148681005,1.0809638614916344,3.255591820701556,2,31.73521934628143,22.638106070102776,31.4126450787738,158.34729649554177,1.56495043180711,176.04818748078415,44.32926392067303,29.340646090879943,Medium,0
40.62499965108104,17.375386010203904,17.37186881863192,31.83140669286625,1.5357110743224105,2.837833248762729,3,14.046295870200495,27.95429844492883,29.924944529239852,364.9746129556698,2.0625787658708146,96.91727994804234,84.32791597472772,27.321419692766757,Medium,0
35.09931437277628,22.38370613363563,26.368788378799042,10.458860230523335,2.653113419799956,5.7758375198118905,3,7.120107089255891,35.557538563432196,30.628204306808186,756.7019682296511,2.465139934286569,123.39347409806871,61.53166415177635,35.49187133183404,High,1
40.772543303032606,17.89674368688815,12.21176552876118,45.96095873936887,1.5614802720231575,5.118575567734107,3,29.53976190819454,5.8032599106391745,14.998272949996661,356.29756918951836,2.9341928924974967,10.978658154716362,59.931476434602686,22.99628203802453,Medium,0
37.163772691139314,18.25176407730781,16.200160855952078,57.10038367019379,1.70311299005937,2.9989626943313428,3,166.68997580572386,47.005272087413225,9.139826310748614,519.303757131232,3.875285544425432,317.1921922847066,58.89404379328137,15.042959604670317,Low,0
28.999463406686147,23.04914517731188,16.24948800492711,63.88321150521742,2.1891500192349413,2.120460312247474,3,26.676315396444878,16.703309775070046,31.688147536013055,508.8224193174092,21.27402797677152,259.9789975274623,51.013934401629506,28.096628704998572,Medium,0
21.550301147788062,10.538821634872654,7.153860884502511,37.72067772801637,2.8462221133371495,2.0527521229395393,5,224.5030844339047,53.742123560356546,16.720375974961176,141.19288387069957,4.558127663514759,27.02242889542619,63.48561501393608,29.21535045392015,Medium,0
21.8504986093702,10.004668627161045,14.154555299136213,22.088720184736225,2.444658596984967,2.0273419539548225,3,37.81471222075922,46.07253020010462,12.454434594983866,724.4473166351008,25.129143294572913,378.043122776217,53.325011544631,21.658874688419324,Low,0
52.12500130570046,21.349718245161455,27.49047688861021,16.16576091598765,1.3091149803667765,2.5614817676523147,3,54.66623032903729,42.719559153253115,24.51045250563941,736.1644322865407,1.231563118475963,2.1217748732813897,54.48476058770385,29.084897094050643,Medium,0
47.647506092303644,13.238829151131803,9.25325568483456,7.457248116137275,2.822521000292575,3.113171017454915,2,166.22973288611894,7.214835057436437,10.944043340957545,430.64386849279094,4.548461921297053,296.1028057400262,77.5894589028308,19.802982731093564,Low,0
52.94437702798036,22.393986763896788,21.23276928814152,13.44424935567887,2.4899127918121366,2.843054633363088,5,121.82414215944802,36.64017452377422,16.63505165963067,294.1510959760905,14.237763131086368,6.078295014848967,89.85900667435703,38.7536783261593,High,1
33.672917925245336,5.864244287973217,33.65055245769667,29.262625666933083,0.8237124572424005,4.093785349202075,3,84.29663263068426,22.093688619552225,12.409584631401573,775.2434755225486,0.4488702303829596,291.30809373729363,41.95605906352831,5.974071733398221,Low,0
50.3280625794149,16.49635821843457,34.31320325690774,8.488423182499904,2.970867396944155,3.6271496319513763,2,136.17613387284982,42.16357092763298,10.454011379543488,532.3551603453085,15.35706363906261,262.7873008368489,67.02692998251547,18.540611742711878,Low,0
42.74023412176457,18.895556808520162,24.053041512364565,33.23628352419524,2.7983207967417294,4.535292546828666,3,19.063842164627207,30.826628220010413,9.727221045046525,454.4502265534526,32.73069043421656,201.0069740462578,73.06354458658542,22.55855988330994,Low,0
18.536764610219787,7.483266821217947,20.97904733483501,2.046147523123029,0.9409848958620401,2.243135390784954,5,12.758118521813145,47.433522233488446,19.85481276914882,548.3532601073587,4.119266834007885,248.29028760461352,59.344666665485754,30.780956624345723,Medium,0
33.72166484749005,9.338285895272898,9.651215693358758,24.58074452080462,2.166037527173402,2.675051091937086,3,30.531264282244646,26.283800715289185,33.445889003175864,139.66291426895773,13.915153659464925,561.4447264922051,61.63166856803037,33.42336713616803,High,1
57.80777083283891,12.730702189868747,19.99482846440951,49.545215543664675,1.3483081441707865,4.446513966191931,3,24.537723707263595,45.190200275634176,22.94986985807204,642.008442073945,13.135085666146374,239.55356274552994,77.10433090208394,29.257686743784344,Medium,0
47.67794815075136,5.5849448083541855,31.10329729216884,32.43105930689616,0.7654110051314856,3.216678882098761,4,7.832773192393361,42.830097001658174,26.345991079429627,334.26514996553004,12.427525698307251,57.08754214064145,76.54307603229773,28.856385189151982,Medium,0
42.95543957141054,17.188317012221468,23.746810627788374,21.645935327694307,0.6737617614952771,2.199344375193359,4,72.73830006023962,20.367748749654886,23.911700029449808,307.8146831980075,7.233078095603526,150.21333294149227,86.28807950696553,24.654260767996163,Medium,0
23.805647238371442,21.37370295599774,8.3644305615562,47.783680128834376,1.4060225175991872,2.0363691344702044,2,273.7902754951119,16.218998508238702,9.551632982800104,485.74858437085953,8.857533184947467,60.0842741678262,56.770577599942264,12.813075314681889,Low,0
19.797821120840922,12.224582161854414,30.537414682225766,41.43947246604825,2.335574657600627,2.53311724153303,2,16.257018757332073,35.90827789059827,32.923575720376604,217.5663871280002,6.348275759846001,301.37469430129266,48.857910461945316,20.876953964829184,Low,0
28.921756310840962,21.088877516207756,3.6189450114371136,54.154996519331,2.2597480298288835,2.465884481830064,3,106.48172233379825,50.07655254265167,18.427145438338773,528.6226408290411,0.04312352880055788,192.38919239662695,65.9950486996206,22.77816864679375,Low,0
29.294755283827378,5.573648291406584,24.155901080908617,15.237963688453682,1.0249695189645673,3.9382243123354437,3,25.630777571619497,11.418879893510631,11.11075411210318,682.9419877319926,14.744358557669521,221.73377479199274,41.07851872574146,15.938667296599025,Low,0
57.97172293927645,5.083105663377177,7.546388098415806,21.05779928503297,2.418568416466593,2.0761233954635276,4,157.79283257478895,39.21802713959182,27.435476661685346,605.9565401631082,14.083609834248085,357.19799467140484,62.386531138854,30.942265564597648,Medium,0
40.65946377329503,17.942278458350593,18.528767510036282,8.95168054667736,1.0542485833101183,3.216582727672509,5,47.0755995068507,53.57532112755587,30.8981259069581,438.20140264095835,11.336973025365843,444.66229673128896,77.49119218811808,42.7410384901665,High,1
56.657352307522345,23.713819510446406,22.890807624819672,17.6253624328984,1.5784830544743778,2.2215362174000504,2,4.006514989808902,16.767955922820256,26.935657587854315,776.9632125173392,20.875522769629764,317.873676588376,48.034073564154426,34.09750950011748,High,1
48.50486682916948,21.77209944793453,27.912555896179484,33.314458515820284,1.016736057587801,2.632995673425008,2,76.30570215666381,28.481922225473046,34.82817256583506,796.4540219659024,18.6575964486038,248.10642931214315,41.089310220852035,22.605286988629747,Low,0
56.06306742925981,9.725144379951567,9.54250151709845,46.21731696193852,1.178384751733974,3.5056819506173955,3,166.0509621500344,57.21615911877853,31.718719583415233,676.064719441078,4.702213842604821,3.380130234112757,77.61539435924989,33.03819742450901,High,1
43.164418770895836,16.464933990973382,9.841664008795057,36.450977392594964,0.5591691052736937,2.0657507562595354,4,2.8122880231845624,28.89750280767242,12.042266358026922,797.1675211363705,0.09798978237914346,470.65568410560246,62.880280337860874,25.184172308598537,Medium,0
48.90075107066404,22.87640740999925,18.279253334213145,44.571885691288855,1.3523665754100067,2.1083830236676473,5,51.62361551696094,33.76457086216549,28.695201474988046,352.7473168639783,6.478484306977248,89.93641549851993,78.41879203586029,36.8542582940087,High,1
55.250367847057106,21.847953446972184,12.724765070951818,52.509436658856664,2.4783011792176657,4.215192695364486,2,55.85944324472077,31.544114179928016,10.490192355988118,584.7877042802933,21.327199387525773,152.50720956046135,45.92316901586856,25.991958286941937,Medium,0
33.052195826138444,6.0799708435353805,12.406261183786613,61.1164908009588,2.646100082013743,2.4339904916556554,3,8.980742771098214,51.06806315058817,8.500473566028624,257.30848964267574,30.798429625061605,83.60416691869355,45.94333574088401,27.787285805664602,Medium,0
54.989509307121075,16.891309544332223,28.42388432193401,39.97867323155732,1.2605527545876654,2.1139036046879376,2,13.02504936921323,5.48792993063809,13.933727445951774,332.78856577448516,16.155886760835532,42.1448385233303,57.61103294763555,18.719484107305234,Low,0
18.35759440585231,17.908476274136095,15.99858497224539,44.11694003141043,2.397330609956013,5.534173573767241,2,28.7302552737997,10.13398322910708,10.05695507631659,223.539983499308,2.399321430772765,835.4185982556608,70.96914198471403,25.154967020163454,Medium,0
29.452865124536533,22.912668021000254,11.568253545229682,16.419150973557343,0.899686243252074,2.570260610776243,2,21.254555210205364,41.18197801990006,19.63870751736231,380.59186913779956,7.411729413561732,40.71657414109269,52.375353620187745,27.486399044116503,Medium,0
53.09670107850903,20.05222459763464,7.883129335370174,56.23778014236623,1.9162351423352006,4.705373915770535,3,26.13225240548393,23.676776516389896,30.599530663654114,449.7100525145896,14.843762625534767,86.27928670796693,88.18346149146556,40.61086382059142,High,1
40.82757808747891,16.16982814666585,28.313715932883184,63.61230427855315,1.0638937473522254,4.546370217702712,2,127.98210951891755,22.33307123178362,12.053832272245199,141.23069892886025,22.657019037911844,133.52774370093726,47.15664803053193,14.290133949928613,Low,0
23.72847681676064,6.903217198509267,28.231111352209048,11.605476116318876,0.6533794154205809,2.404019175568088,3,37.04079949504788,9.561135121618133,22.367410312911673,566.9181903116889,14.416114716661879,79.80707154576312,74.41670089940294,16.744084049558538,Low,0
37.449737500075344,9.353215664316583,34.805523463265075,7.9779971378262,1.8656904767559612,2.1560745918361293,4,122.05995827214934,10.359165503220158,31.221983535418552,462.3220849903641,5.515880135712526,264.4516494994875,45.10742935290875,19.52927487246599,Low,0
51.981407379926274,21.428523163907943,20.74711001440806,36.50280893605071,2.9749672778926746,2.187934577301276,3,26.42878950570557,38.293717402020505,10.832406631853644,744.0055993624192,6.008490504219754,156.34857966592298,59.4688314681997,25.097458369260206,Medium,0
49.222744067357866,14.545653076122408,23.389583832094345,17.073997277371085,2.3222501252833774,3.952577621557476,3,24.136453922516722,59.636180782093795,24.057888071167405,766.5832459230284,4.442733149640527,249.8847914171143,51.70907014019179,30.687536783547596,Medium,0
30.103517664704675,21.647863882274713,25.57157449239208,36.63325492851312,2.234350657249812,5.425342921929916,2,23.065455599581764,12.646618695230426,28.562619272722547,794.7327510195735,5.613742736631984,282.5217975096996,79.1373099887195,23.590513237196227,Medium,0
17.37625559623974,22.821769443730442,22.85566235994835,28.203518802861833,2.910706267068484,2.719646052301891,3,107.69483534643098,15.036621385775893,24.860142248405914,579.2513934473266,0.5234569544278636,122.90589272372317,78.37516426577845,16.590407876897906,Low,0
19.848400742925694,7.902258201684715,19.756500716594683,30.32133851673925,0.9058558534333832,2.321747029614289,4,45.876285926097765,10.879136360631954,26.58972643527097,262.2293763701566,4.692668324211473,26.153223627722994,56.498953585072286,19.639268629452026,Low,0
50.80134105519542,6.901228759764133,17.111455953695533,59.98994700353986,0.9478772193657221,4.5470299429107195,3,38.32244639524408,13.455469302002031,19.068970746550335,486.87224522667026,19.829597733530164,18.157986084422532,55.189161641581215,20.158216868828685,Low,0
23.117590582326816,23.221835940556748,16.430507710553062,17.03623126342743,1.85027366565888,2.8304278732112884,4,26.15817320571835,31.69984471270176,27.595697127814955,682.6247473690767,4.995255065689228,11.408280327142313,48.74753164562516,31.85400208227493,Medium,0
49.537717743645345,12.448561161268234,4.438109937371564,51.97379190330234,2.862014922148159,6.380255555175214,3,171.0286104935917,41.39990358448246,21.418261423319926,464.48480838226953,4.9977413256002094,123.59483714401271,71.57596511567391,25.514156947256375,Medium,0
26.00727891640795,12.497952328214607,16.65885563137452,48.30962968787492,0.5835573148040067,2.4827246401768526,2,5.364998069548604,35.82421757760714,20.21562423054995,475.52054510632365,0.7505440197438576,1.544735474548346,87.22584933215913,17.24784255026499,Low,0
39.75545386438752,18.63526614051211,24.138900348809084,3.771092002917142,2.030192563932294,4.747529833924451,4,13.01769089021294,28.143320253159796,12.862589981414207,170.93989594669557,22.376260191359673,189.34097392889223,85.0553074668664,40.863205792067966,High,1
32.68627162273562,15.844131092933077,35.43232903901417,19.949855342762433,2.523837986197679,2.5420665601616528,5,85.95237404728276,31.982193092301276,9.314760551837265,561.699311964557,19.00020313624244,282.40410670075914,72.43172031686638,15.748886705350921,Low,0
59.36529844147901,17.525646203966566,25.248140862410374,55.95726038440133,0.5557090380897857,2.2982777942820274,5,82.10554993909015,56.147001087528494,21.990167537911717,456.87750166628535,7.955028683509246,255.1671700435969,44.522525001891914,29.17658581438095,Medium,0
21.89042936614443,16.455267417069024,28.022832306971903,2.5840470732591165,2.8230879382865317,3.486664890559675,4,46.525191487999486,18.81564269874859,12.948996577760514,427.74878333755646,6.1294933384877295,150.38131952588037,46.56876194707528,20.731489256281765,Low,0
56.08066417549543,19.985042155397057,11.32793058068526,6.077789121369515,0.8910659750554988,3.863108604965892,5,41.976373561651634,15.151159224409763,15.749310642151386,186.50926335334248,1.9628099480750236,173.89246570321924,65.22222408056427,45.544921093137354,High,1
31.77192802978029,6.876611976576274,5.468391858841366,4.166600394637307,1.872975477033327,2.2824756269052693,4,83.33667575643199,13.675238027524315,26.4689226799798,694.5379469197927,2.348939896612882,12.73417157507958,70.75637374014984,26.568295892182455,Medium,0
54.73261949573968,20.08909146791458,5.232487332260121,63.24115870349279,2.4123422881493175,2.0800255873525697,2,58.7035488148768,34.269202218235705,17.012824482322113,583.6733303564732,0.9464065611242726,280.7014637264756,86.84497913109661,28.55472876141218,Medium,0
15.441490362436207,17.611567986312302,16.7833685551893,35.63137353571988,2.129981472317147,3.6043713985789454,3,33.57863964639966,5.307580841849699,14.28395855598654,581.2749154343213,2.6290967171697037,364.4043763474517,66.33723467662054,15.49563948716026,Low,0
43.89737949175684,18.258143628187952,35.872330888780034,28.21393525375547,2.566205198808904,5.947930106985099,3,34.2932838942112,32.42554024428492,9.45945422255294,657.6984755618226,6.6901428010268065,585.3915045948406,64.3981885792923,22.27203784132583,Low,0
25.61293495244739,9.229469094283516,3.7905368920363482,49.75408193131916,1.6464843228341295,4.727499177873366,5,66.49972043978083,19.644141926358007,24.219173306047967,276.5191243357961,12.055769236305862,304.2887333424419,46.07778296303547,28.239642669562258,Medium,0
39.637934151560536,16.742712968862186,9.985300410097071,63.467641926041885,2.9521872710643127,4.134757344401039,2,26.953753816808536,19.47034202017813,14.385485939502264,358.1537612902127,1.1112687777594488,252.95079478754334,69.98292157938432,18.25824875838774,Low,0
44.92268549045873,21.55255388065604,22.743621436509834,25.666908012360405,0.6500479935606663,2.2231846453813238,2,102.55879396066585,10.92261452547504,13.364160542710287,357.1899512931165,11.875097077683426,173.1542335467184,52.23868603258199,13.518548109523493,Low,0
45.93741390138804,14.222075052886458,16.495876402949733,42.44313756276885,1.877918232017323,3.2003253729070535,2,133.6682447912019,43.485623885266804,24.12468040078252,470.30629834291716,6.10519564402991,34.4184063979945,89.33371337182396,18.384864132257842,Low,0
28.415900583718994,7.3005446665877916,25.824818717433644,26.413996085738003,1.9015174670543962,5.442791964907338,3,22.54216415093199,24.543910235022377,34.73124660335945,558.105782555924,0.5761258699751548,125.58395157933,73.30280894859779,23.06415172980765,Medium,0
58.347524268234224,18.851255004566404,34.806840044988505,25.616038648540062,2.015793932750565,3.0637066158894055,3,9.432679993387744,7.639116860667997,20.643002073678268,371.34944803757645,9.270767454503758,60.95983637143085,84.69520249020674,28.534349398122952,Medium,0
49.92449683604921,12.06425683421618,33.772617261261345,19.70970167914494,1.0695189666944835,2.4144573157791647,2,84.49308325788321,53.12069177457908,17.176603425279964,184.73825436004267,0.06972975397917949,99.10799308689927,89.112415012633,26.911546249156522,Medium,0
26.802055747462873,15.29572329224818,20.286233332437014,13.044559523131694,1.5365272034034048,4.028972065099243,2,18.236590228681216,13.746744854369195,25.49966112649957,275.49090081286334,0.6858357531173419,278.38725131368284,75.23894372419727,23.65723284284388,Medium,0
25.210335298030024,22.12659888335543,16.860531931695142,21.395712688968644,1.8833474685066354,3.4661928316729647,4,31.054689716880635,26.354617706584776,15.657860053181118,478.55295644510113,2.529419983866272,33.528573374621125,71.4986318198444,25.236774833589138,Medium,0
23.521010484227993,15.091079028338955,16.25186258226514,46.220832480382,2.2838615272901244,2.0733902048752566,5,102.77521257936368,23.243436933754023,29.202227429676892,759.6356626802607,3.019691379166479,2.506318207963377,40.1002241038104,17.013603797304683,Low,0
34.2591925110814,13.3627399242208,18.32657905854731,16.983532219359326,1.2530470653853316,3.9159394125281235,3,59.73887665540422,33.05345801779135,24.629799758931046,260.17946011967103,1.2151088118482944,1012.0011159294513,51.04191555480694,26.632425972869026,Medium,0
48.54361801307891,13.64424603046721,14.468569054490247,30.216746777157013,0.8742721151799266,3.096520486890177,3,67.00676491353657,49.19763057599151,23.672257658818285,748.3158934128663,33.4031137251517,131.66117243153596,71.03066238186997,25.158233924285724,Medium,0
53.75620333953255,5.472641758277503,32.50070651179445,4.4645937148510315,2.1178886884264503,7.053583359643003,3,0.42578572014754107,13.21200120195367,9.43114176202811,499.8090001002032,31.07536859624504,38.6804509709678,58.425590660923504,34.39632864439762,High,1
37.42597915352842,23.972644721216305,11.286258088143224,55.39174041215888,0.8603443518616802,4.033521139280303,3,4.482435878553083,32.583616087914024,21.83409817346209,588.4563940821436,6.530256081448601,65.84288848481829,72.34573255117193,29.653390074340688,Medium,0
19.504478078126397,11.850125439181308,11.733757402567617,32.89502291642522,2.7308433443077584,3.0594302277524914,3,115.30588598541998,42.05954539123649,9.795934279338564,204.37447465474918,10.109414749459237,445.7441906196622,73.68311058583075,18.903570578644924,Low,0
40.62499965108104,17.375386010203904,17.37186881863192,31.83140669286625,1.5357110743224105,2.837833248762729,3,14.046295870200495,27.95429844492883,29.924944529239852,364.9746129556698,2.0625787658708146,96.91727994804234,84.32791597472772,27.321419692766757,Medium,0
38.5574272929844,21.30108696264439,23.587148162130408,26.223735632509534,1.9823520807224466,2.734452738717062,2,0.7434020455340853,31.856770295479958,32.910296210051406,744.3093344877292,37.4686846815162,332.57706890868167,54.09949130214531,28.738987052160013,Medium,0
46.13567379450703,15.817368833745785,32.52037928478077,62.6497918881063,2.720012946248904,2.1659093784613894,5,25.168205291482636,12.925783809058707,14.018134426128892,483.3738748661846,10.280435798188439,147.16063305740224,50.67057770308564,19.29652067248031,Low,0
48.6089120010542,18.607303662172182,8.546975924053275,55.412342256458054,0.623046536650214,5.384806309212201,3,115.88146882807466,32.33716001039561,17.12358011248748,786.3713423794247,1.2165660410883181,101.92326982625224,88.50274266453745,26.480053827535496,Medium,0
24.554469029709058,9.328214358544267,17.088555900982062,4.961880447573488,2.8081242668919026,3.5760606984994094,2,70.751993017953,32.92066907919446,29.5262745410204,298.6074805404287,3.819867236639232,754.2430012203791,88.16802552192283,30.987892431962948,Medium,0
38.57533045767347,18.454799357372586,29.101720740382007,24.469981988237077,1.7462748822739622,2.131974766213955,4,41.12599553407726,26.55147277934679,34.768493222930246,642.3045379413744,7.794723434441909,203.86941533639248,54.12280728609,25.004770048984227,Medium,0
26.381993046267375,8.916777045323117,4.82894854221577,34.928279486738134,2.865365814867581,3.618219465841994,4,9.339048893545513,7.772292916016486,28.87117340627384,593.4830185260912,9.626891120258065,109.63509333962402,65.63020792829509,26.99833792929155,Medium,0
55.349167355477,5.983164113712922,4.640003738064505,8.561758494240044,0.6754602742833455,3.6390093053468346,2,27.860950540038747,39.62992858232893,17.0734582950582,297.5303690337513,28.250939692492345,162.43748608154283,47.28725674423665,36.70189446442388,High,1
51.58067345926009,22.656332382030374,13.685364593891787,3.3619278637500143,1.0212164070828247,2.542772239288139,4,25.259371603060966,55.40106268289179,20.047148872113077,225.2097349514221,2.827065784668322,46.67218331858482,59.98307966694847,49.79269977645061,High,1
42.11082640370982,16.58417781810673,20.54702713793647,41.58788665237713,1.8543589172780643,3.0442238339585064,4,2.740991668026572,17.62043460486116,31.124699889333435,461.13676154107753,23.62371415799283,224.34229646611104,56.020154185419216,27.41086269470835,Medium,0
54.77261131190972,16.680648109968985,15.564171727289033,36.40142062824291,0.5080442575539691,2.3637899479692086,2,22.466230894574604,30.16793256328778,17.458103479533094,735.2163430309386,21.762547525079544,487.0787369140231,82.09622016282125,24.64570917752625,Medium,0
28.322561014418476,22.67804637039678,28.163956977713493,3.8399037329140935,2.6730426356996064,3.1076647470749688,3,49.83742184125946,22.52704199432957,13.970846039046545,421.16034765749026,16.737836975052556,1.5094017931424446,76.29227818477759,25.176217585091266,Medium,0
17.08939971025526,11.477411774649719,9.098147952713886,54.884244195985275,2.879800804870322,2.46577537474987,3,70.04136043826843,7.237495424509948,27.13910316961042,502.5755648435451,11.634138472944116,443.207126934987,48.0445110955358,16.792275106883427,Low,0
55.64708675225178,17.845064095251807,15.389484416371637,44.15675280322987,1.3462428864676788,5.938474483439088,4,42.05450023038701,9.024779859941056,30.080537207304488,769.9819220186854,20.34669426813379,243.58274786636224,51.34915703058831,35.54509555377727,High,1
18.888151221234427,14.78461640231855,15.081527498555127,24.757079753564252,0.9750811175221334,2.9485085900391264,2,23.34026038680143,5.397419545189191,9.906035851544901,547.5326024880605,13.441709156267127,128.97602064349417,48.84984218653964,12.401784873597895,Low,0
44.36568518718585,21.357679168995222,31.051536901648788,53.539740175160496,1.0850888148704576,2.289643225339857,5,45.162717572601665,9.7786279291069,17.511229210494214,293.8493249683237,5.539990246273879,382.2527067850687,48.9203299474248,25.89832285049145,Medium,0
59.292659861686,15.54535195990053,9.413586106108292,9.835139185125925,2.823631215008047,3.7344273049787278,3,30.876854726905556,15.710491803923079,25.24892223285093,617.422249487589,9.8162694213707,231.0392925401432,75.98943905210878,35.59753133814475,High,1
26.996433441266934,12.867303769368407,25.701569409589,7.721400150697808,0.720113240335317,3.686733799353242,4,5.106605288370332,6.614055699006297,33.64363689510154,217.93911212982002,3.8466378804660266,20.17689695983246,43.03308806207277,34.1029518180333,High,1
